target_id	length	eff_length	est_counts	tpm
MGG_09726T0	1646	1647	395	17.4286
MGG_10591T0	2241	2242	1254	40.6464
MGG_17913T0	201	202	29	10.4329
MGG_00443T0	634	635	196	22.4307
MGG_08422T0	468	469	0	0
MGG_06311T0	1070	1071	173.665	11.7837
MGG_05112T0	2441	2442	614	18.2718
MGG_18139T0	405	406	4	0.715968
MGG_07090T0	2704	2705	227.253	6.10522
MGG_16436T0	329	330	0	0
MGG_16095T0	1485	1486	8	0.391229
MGG_11261T0	1854	1855	2014	78.8997
MGG_09605T0	549	550	0	0
MGG_00610T0	483	484	2	0.300292
MGG_01956T0	1068	1069	17	1.15566
MGG_07610T0	1605	1606	688	31.1317
MGG_06520T0	695	696	72	7.51766
MGG_09782T0	1515	1516	66	3.16377
MGG_17434T0	234	235	0	0
MGG_09876T0	1402	1403	6	0.31078
MGG_04642T0	1692	1693	289.359	12.4205
MGG_05803T0	2902	2903	7	0.175231
MGG_01563T0	4224	4225	5458.27	93.8832
MGG_08040T0	581	582	0	0
MGG_16877T0	407	408	2	0.356229
MGG_00698T0	1093	1094	378.974	25.174
MGG_05237T0	747	748	4389	426.406
MGG_00074T0	946	947	84	6.44598
MGG_17716T0	714	715	63	6.40316
MGG_14664T0	2552	2553	195.919	5.57681
MGG_01217T0	2764	2765	670	17.6092
MGG_07317T0	3105	3106	781	18.273
MGG_08014T0	3438	3439	48	1.01431
MGG_00244T0	1245	1246	9	0.524909
MGG_06741T0	1083	1084	1221	81.8552
MGG_12092T0	589	590	167.233	20.5983
MGG_10834T0	1604	1605	245	11.093
MGG_08760T0	2404	2405	4886	147.638
MGG_17019T0	1067	1068	695.49	47.3238
MGG_11246T0	2316	2317	6541	205.153
MGG_03840T0	1392	1393	1402	73.1403
MGG_15687T0	753	754	4	0.385521
MGG_01165T0	2925	2926	1034	25.6806
MGG_09714T0	3714	3715	16.4795	0.322362
MGG_16221T0	2113	2114	711	24.4413
MGG_12605T0	2902	2903	925	23.1555
MGG_05616T0	1986	1987	972	35.5491
MGG_16027T0	1242	1243	21.457	1.25446
MGG_01119T0	2577	2578	7.87036	0.221856
MGG_16833T0	267	268	1	0.27116
MGG_17963T0	622	623	8	0.933172
MGG_10745T0	2587	2588	233	6.54261
MGG_09189T0	1707	1708	155	6.59483
MGG_03977T0	2639	2640	442	12.1668
MGG_03739T0	2823	2824	1	0.0257333
MGG_00907T0	1510	1511	16325	785.142
MGG_16816T0	171	172	0	0
MGG_07975T0	1133	1134	2192	140.471
MGG_12954T0	255	256	0	0
MGG_17401T0	840	841	0	0
MGG_16127T0	405	406	17	3.04286
MGG_03171T0	2205	2206	1100	36.2366
MGG_00124T0	3826	3827	4569.14	86.7632
MGG_15657T0	443	444	7	1.14571
MGG_00399T0	5611	5612	507	6.56523
MGG_07819T0	3117	3118	30	0.699205
MGG_14957T0	2295	2296	0	0
MGG_05862T0	1158	1159	140	8.77818
MGG_07372T0	429	430	107	18.0832
MGG_03952T0	4203	4204	4129	71.3743
MGG_15725T0	1802	1803	316.526	12.7577
MGG_09489T0	2644	2645	1347	37.0085
MGG_03103T0	2628	2629	1678	46.3833
MGG_00212T0	1229	1230	942.338	55.6752
MGG_07767T0	1248	1249	5	0.290916
MGG_00897T0	447	448	0	0
MGG_14611T0	870	871	0	0
MGG_07577T0	1821	1822	31	1.23644
MGG_05852T0	960	961	0	0
MGG_07546T0	2210	2211	12	0.394414
MGG_17481T0	480	481	14	2.11516
MGG_11871T0	1484	1485	1531	74.9218
MGG_00733T0	2105	2106	565	19.4962
MGG_17234T0	390	391	332	61.7051
MGG_11338T0	781	782	1625.38	151.045
MGG_16421T0	291	292	29	7.2173
MGG_10831T0	2217	2218	3547.48	116.23
MGG_07076T0	1549	1550	239	11.2054
MGG_08711T0	2201	2202	48	1.5841
MGG_17474T0	600	601	18.3236	2.21562
MGG_01061T0	1421	1422	2461	125.768
MGG_00877T0	4781	4782	2394.94	36.3952
MGG_03064T0	5095	5096	5205	74.2251
MGG_09028T0	1875	1876	904.497	35.0376
MGG_09260T0	1074	1075	8	0.540806
MGG_09717T0	3326	3327	45093	984.954
MGG_05218T0	4744	4745	3995.4	61.1905
MGG_07307T0	1347	1348	9073	489.126
MGG_02290T0	969	970	6	0.44951
MGG_05952T0	1536	1537	0	0
MGG_07234T0	1017	1018	13614	971.846
MGG_10482T0	2054	2055	10	0.353629
MGG_04949T0	1836	1837	44	1.74062
MGG_06485T0	1738	1739	939	39.2397
MGG_14815T0	1093	1094	0	0
MGG_01478T0	1449	1450	2106	105.548
MGG_06526T0	978	979	0	0
MGG_16740T0	249	250	10	2.90683
MGG_10704T0	1049	1050	29	2.0071
MGG_04349T0	1563	1564	0	0
MGG_02041T0	1094	1095	178	11.8131
MGG_07648T0	297	298	0	0
MGG_06309T0	2134	2135	2194	74.679
MGG_09021T0	987	988	24	1.76528
MGG_15784T0	504	505	10	1.43902
MGG_02814T0	1480	1481	128	6.28079
MGG_10480T0	3015	3016	61	1.4698
MGG_17229T0	498	499	0	0
MGG_00410T0	381	382	19	3.61451
MGG_07174T0	4481	4482	1280	20.7538
MGG_07120T0	3474	3475	5472	114.433
MGG_09460T0	774	775	16268	1525.43
MGG_15583T0	1902	1903	567.003	21.6524
MGG_09418T0	1718	1719	7	0.295925
MGG_00447T0	5470	5471	4947	65.7105
MGG_05030T0	3128	3129	425	9.87059
MGG_11962T0	1854	1855	717	28.0889
MGG_11818T0	1147	1148	486	30.7648
MGG_02539T0	1708	1709	41	1.74342
MGG_13669T0	2703	2704	7163	192.508
MGG_08543T0	1105	1106	20	1.31412
MGG_05082T0	4884	4885	8657.44	128.791
MGG_03078T0	960	961	22	1.66364
MGG_02752T0	789	790	452	41.5787
MGG_04342T0	6785	6786	6706.39	71.8182
MGG_06466T0	1545	1546	1275.3	59.9465
MGG_07333T0	2273	2274	2686	85.8371
MGG_07866T0	1023	1024	0	0
MGG_10550T0	1446	1447	0	0
MGG_16914T0	1629	1630	12	0.534999
MGG_00647T0	1875	1876	10363	401.432
MGG_16198T0	3459	3460	702	14.7442
MGG_06149T0	1389	1390	284.646	14.8816
MGG_17491T0	1657	1658	217.978	9.55404
MGG_07849T0	1044	1045	26	1.80808
MGG_05056T0	1107	1108	1535	100.677
MGG_06789T0	3745	3746	653	12.6679
MGG_06712T0	3073	3074	3190	75.413
MGG_03304T0	1769	1770	368.357	15.1236
MGG_11382T0	2619	2620	3539	98.161
MGG_08350T0	555	556	0	0
MGG_18106T0	426	427	5	0.850946
MGG_08874T0	2100	2101	412	14.2505
MGG_11657T0	2440	2441	3818	113.665
MGG_07115T0	1512	1513	1661	79.7793
MGG_12957T0	1843	1844	210	8.27595
MGG_11346T0	6009	6010	6683	80.8084
MGG_08354T0	777	778	13831	1291.91
MGG_13017T0	1548	1549	261.956	12.2896
MGG_10942T0	2660	2661	187	5.10689
MGG_01247T0	1281	1282	75	4.25141
MGG_01112T0	984	985	934	68.9081
MGG_17080T0	195	196	0	0
MGG_14671T0	345	346	0	0
MGG_15979T0	393	394	0	0
MGG_15547T0	447	448	2	0.324423
MGG_04034T0	1749	1750	8255	342.798
MGG_17705T0	381	382	2	0.380475
MGG_09852T0	2142	2143	169	5.73092
MGG_06845T0	550	551	9	1.187
MGG_02831T0	2671	2672	764	20.7786
MGG_03082T0	2860	2861	56	1.42243
MGG_06390T0	3295	3296	1995.98	44.0078
MGG_00571T0	2599	2600	438	12.2422
MGG_05350T0	3327	3328	1732	37.8202
MGG_02469T0	1161	1162	202	12.633
MGG_11084T0	2672	2673	262	7.12298
MGG_00705T0	609	610	251	29.9022
MGG_02564T0	909	910	0	0
MGG_15903T0	651	652	285	31.7656
MGG_03551T0	2918	2919	1771.96	44.1143
MGG_00473T0	1071	1072	2447	165.882
MGG_09742T0	1430	1431	44	2.23446
MGG_12371T0	3042	3043	3136.9	74.9131
MGG_01534T0	3356	3357	54264	1174.68
MGG_10577T0	3314	3315	40	0.876872
MGG_00086T0	1275	1276	24	1.36685
MGG_05234T0	1574	1575	72	3.32209
MGG_08883T0	2875	2876	49.417	1.24867
MGG_14578T0	855	856	0	0
MGG_03580T0	2248	2249	2759.76	89.1747
MGG_02275T0	1590	1591	12	0.548114
MGG_15176T0	1492	1493	612.212	29.799
MGG_01391T0	2048	2049	3665	129.985
MGG_04244T0	1854	1855	337	13.2022
MGG_17335T0	477	478	26	3.9528
MGG_01236T0	2730	2731	2489	66.2312
MGG_17130T0	213	214	5	1.69791
MGG_11170T0	1442	1443	276	13.8996
MGG_10282T0	378	379	7	1.3422
MGG_04714T0	4576	4577	9274	147.247
MGG_00750T0	2835	2836	662	16.9633
MGG_12468T0	2260	2261	15619	502.01
MGG_00204T0	2796	2797	219	5.68999
MGG_16023T0	171	172	0	0
MGG_04032T0	870	871	268	22.3602
MGG_08175T0	1658	1659	2020	88.484
MGG_02515T0	1601	1602	2751	124.792
MGG_06939T0	2544	2545	476.945	13.6188
MGG_16525T0	243	244	0	0
MGG_07536T0	2402	2403	5261	159.101
MGG_05269T0	1746	1747	1015	42.2214
MGG_02821T0	1964	1965	9692	358.435
MGG_07144T0	207	208	51	17.8183
MGG_16942T0	216	217	1.66667	0.558147
MGG_07158T0	2115	2116	102	3.50303
MGG_07497T0	1506	1507	41	1.97711
MGG_10034T0	372	373	0	0
MGG_17468T0	858	859	10	0.845992
MGG_05155T0	2015	2016	2924.42	105.417
MGG_04461T0	309	310	4	0.937687
MGG_18025T0	313	314	21	4.86015
MGG_12761T0	7704	7705	2574.39	24.2807
MGG_07507T0	1527	1528	86	4.09011
MGG_17615T0	1152	1153	0	0
MGG_06093T0	995	996	742	54.1383
MGG_05053T0	2077	2078	226	7.90356
MGG_01762T0	1207	1208	3200	192.505
MGG_09879T0	1010	1011	102	7.33177
MGG_05099T0	3847	3848	1966.68	37.1415
MGG_06297T0	3407	3408	1485	31.6655
MGG_06493T0	1164	1165	931	58.0742
MGG_17898T0	222	223	4	1.30351
MGG_17027T0	273	274	0	0
MGG_16271T0	690	691	4	0.42067
MGG_14755T0	2319	2320	1530	47.9251
MGG_06448T0	2412	2413	644.817	19.4195
MGG_03734T0	1018	1019	1004	71.601
MGG_02344T0	381	382	0	0
MGG_07320T0	1174	1175	101	6.24659
MGG_14683T0	3537	3538	542	11.1327
MGG_04088T0	832	833	193	16.8373
MGG_02864T0	357	358	0	0
MGG_07207T0	1743	1744	203	8.45881
MGG_10754T0	909	910	0	0
MGG_06661T0	2632	2633	328.442	9.06499
MGG_07997T0	1850	1851	477	18.7271
MGG_16609T0	592	593	3	0.367643
MGG_09390T0	1890	1891	0	0
MGG_10280T0	333	334	0	0
MGG_06000T0	900	901	227	18.3088
MGG_06834T0	1362	1363	62	3.30564
MGG_10921T0	929	930	34	2.65678
MGG_07265T0	1675	1676	1971.34	85.4767
MGG_01490T0	1720	1721	7381	311.669
MGG_16709T0	1809	1810	41	1.64613
MGG_14350T0	3796	3797	259	4.957
MGG_16946T0	219	220	0	0
MGG_09874T0	717	718	35	3.54245
MGG_17258T0	1374	1375	105	5.5494
MGG_16433T0	434	435	11	1.83765
MGG_15666T0	321	322	0	0
MGG_07000T0	3464	3465	6860	143.873
MGG_03169T0	3020	3021	1839	44.2375
MGG_01173T0	391	392	0	0
MGG_00392T0	2096	2097	1171	40.5806
MGG_15388T0	1587	1588	8	0.3661
MGG_14244T0	906	907	2751	220.416
MGG_10892T0	372	373	0	0
MGG_02104T0	1474	1475	4266	210.179
MGG_15647T0	403	404	44	7.91464
MGG_15090T0	2901	2902	1747	43.7477
MGG_05812T0	1912	1913	781.046	29.6703
MGG_17376T0	252	253	167	47.9684
MGG_02731T0	2202	2203	9464	312.191
MGG_01223T0	1191	1192	458	27.9222
MGG_11560T0	2927	2928	319	7.91734
MGG_09378T0	219	220	11	3.63354
MGG_01934T0	651	652	3	0.334375
MGG_15397T0	1077	1078	6	0.404475
MGG_01214T0	988	989	13	0.955227
MGG_17983T0	2037	2038	272	9.69894
MGG_05785T0	2408	2409	858	25.8827
MGG_05416T0	444	445	0	0
MGG_18040T0	2368	2369	142	4.35595
MGG_01771T0	1862	1863	1647.61	64.2689
MGG_10848T0	1812	1813	62	2.48516
MGG_07908T0	1271	1272	44	2.51377
MGG_17524T0	259	260	0	0
MGG_08439T0	1155	1156	5	0.31432
MGG_04887T0	1911	1912	256	9.72998
MGG_16497T0	408	409	41.8762	7.44053
MGG_15274T0	2457	2458	0	0
MGG_15257T0	936	937	70	5.42898
MGG_04954T0	2515	2516	2529	73.0462
MGG_18088T0	276	277	50	13.1175
MGG_16970T0	1353	1354	112	6.01117
MGG_06268T0	4232	4233	2043.74	35.0862
MGG_13224T0	2065	2066	1051	36.9685
MGG_03254T0	4521	4522	3214	51.6506
MGG_06714T0	1355	1356	2586	138.589
MGG_10561T0	1134	1135	0	0
MGG_16461T0	2446	2447	48.0141	1.42592
MGG_04963T0	168	169	442	190.062
MGG_10061T0	4193	4194	21	0.363874
MGG_08316T0	486	487	1	0.149221
MGG_04827T0	2102	2103	3278	113.274
MGG_06601T0	309	310	4387	1028.41
MGG_16898T0	222	223	5	1.62939
MGG_00385T0	3744	3745	323	6.26773
MGG_07704T0	1800	1801	556	22.4347
MGG_02459T0	1923	1924	1241	46.8734
MGG_09851T0	1023	1024	11	0.780643
MGG_01206T0	2843	2844	2339	59.7668
MGG_00504T0	3452	3453	1033.16	21.7436
MGG_04113T0	1423	1424	630	32.1507
MGG_08749T0	1821	1822	3	0.119655
MGG_16768T0	180	181	4	1.60598
MGG_08651T0	4801	4802	1314	19.8853
MGG_04861T0	1003	1004	9065.82	656.195
MGG_00154T0	741	742	472	46.2272
MGG_07890T0	2033	2034	4	0.142912
MGG_02116T0	3349	3350	55	1.1931
MGG_01488T0	786	787	556	51.3405
MGG_17477T0	1247	1248	10	0.582298
MGG_06957T0	852	853	567	48.3052
MGG_00187T0	1146	1147	564	35.7335
MGG_09095T0	1050	1051	1024	70.8039
MGG_08430T0	966	967	0	0
MGG_08461T0	1296	1297	260	14.5678
MGG_10555T0	885	886	0	0
MGG_06193T0	2501	2502	2167	62.9407
MGG_11039T0	3539	3540	1794	36.8281
MGG_03876T0	3193	3194	959.779	21.8372
MGG_05581T0	693	694	245	25.6547
MGG_06334T0	3581	3582	15902	322.616
MGG_16805T0	1854	1855	88	3.44745
MGG_01827T0	2808	2809	6	0.155224
MGG_04947T0	1848	1849	1157.83	45.5057
MGG_00374T0	1353	1354	4121	221.179
MGG_06443T0	771	772	236	22.2154
MGG_09868T0	2047	2048	1243.54	44.1255
MGG_01657T0	3717	3718	755	14.757
MGG_16142T0	165	166	6	2.62665
MGG_15498T0	441	442	0	0
MGG_10214T0	891	892	0	0
MGG_13641T0	3025	3026	3565.05	85.6163
MGG_16024T0	249	250	0	0
MGG_12547T0	580	581	8	1.00063
MGG_04338T0	2799	2800	2690	69.8158
MGG_07567T0	5032	5033	507	7.3205
MGG_13622T0	2486	2487	21	0.613625
MGG_00500T0	4494	4495	622.501	10.064
MGG_07627T0	1550	1551	336.595	15.7709
MGG_04151T0	958	959	2006.82	152.072
MGG_06882T0	2972	2973	569.464	13.9197
MGG_04735T0	444	445	0	0
MGG_06537T0	10466	10467	488	3.38811
MGG_04699T0	3809	3810	2538	48.409
MGG_16359T0	537	538	51.1133	6.90416
MGG_13430T0	623	624	3	0.349379
MGG_06368T0	4440	4441	5993	98.0671
MGG_03215T0	1749	1750	2241	93.0601
MGG_07143T0	1380	1381	533	28.0474
MGG_07329T0	1920	1921	849	32.1174
MGG_05328T0	2389	2390	3991	121.351
MGG_00288T0	3198	3199	830	18.8549
MGG_06540T0	1230	1231	40	2.36136
MGG_04410T0	3389	3390	1220	26.1529
MGG_01890T0	1545	1546	444	20.8705
MGG_07623T0	366	367	1450	287.119
MGG_16900T0	2132	2133	64	2.18046
MGG_05011T0	1755	1756	206	8.52516
MGG_03081T0	1548	1549	0	0
MGG_15389T0	468	469	22	3.40886
MGG_17738T0	315	316	5	1.14985
MGG_16019T0	807	808	0	0
MGG_01682T0	2656	2657	255	6.97442
MGG_10311T0	1483	1484	8	0.391756
MGG_17974T0	249	250	4	1.16273
MGG_01559T0	2255	2256	2225	71.6722
MGG_15560T0	354	355	0	0
MGG_00109T0	2661	2662	1418	38.7104
MGG_15361T0	393	394	0	0
MGG_11439T0	231	232	469	146.908
MGG_10859T0	8917	8918	2163.48	17.6297
MGG_07585T0	1248	1249	0	0
MGG_05908T0	1681	1682	0	0
MGG_09061T0	2473	2474	160	4.69981
MGG_01375T0	915	916	0	0
MGG_10562T0	3200	3201	3432	77.915
MGG_01847T0	1521	1522	355.915	16.9938
MGG_08580T0	2513	2514	2706	78.2208
MGG_03882T0	2234	2235	766	24.9064
MGG_00021T0	1305	1306	11	0.612081
MGG_14063T0	390	391	0	0
MGG_01599T0	792	793	1808	165.686
MGG_14726T0	1380	1381	0	0
MGG_07099T0	2919	2920	1458	36.2856
MGG_06237T0	1830	1831	179	7.10435
MGG_05048T0	3216	3217	555	12.5372
MGG_03123T0	3483	3484	421	8.7814
MGG_08922T0	2660	2661	2015	55.0288
MGG_01176T0	1556	1557	1176	54.8881
MGG_07480T0	1268	1269	1824	104.453
MGG_09614T0	1164	1165	0	0
MGG_08209T0	1435	1436	1293	65.434
MGG_12408T0	1203	1204	40	2.41431
MGG_09780T0	2432	2433	355.059	10.6052
MGG_10272T0	935	936	0	0
MGG_01601T0	3717	3718	745	14.5615
MGG_05271T0	1652	1653	2058	90.4758
MGG_10575T0	1594	1595	942	42.919
MGG_16226T0	396	397	21	3.84405
MGG_07538T0	720	721	3	0.302375
MGG_07527T0	788	789	536	49.3682
MGG_11652T0	1179	1180	165	10.1616
MGG_06383T0	723	724	854	85.7194
MGG_16579T0	3852	3853	1.72326	0.0325021
MGG_17638T0	216	217	3.33333	1.11629
MGG_12467T0	947	948	12915.5	990.061
MGG_03117T0	1116	1117	139.415	9.07021
MGG_09465T0	812	813	398.3	35.6024
MGG_03892T0	4906	4907	511.156	7.57003
MGG_17623T0	2617	2618	75	2.08186
MGG_04183T0	2348	2349	5195.28	160.726
MGG_00556T0	312	313	405	94.0308
MGG_08034T0	474	475	39	5.96665
MGG_17922T0	306	307	4	0.94685
MGG_16422T0	180	181	33	13.2494
MGG_15247T0	1320	1321	79	4.34594
MGG_03781T0	746	747	57	5.54516
MGG_11462T0	859	860	125	10.5626
MGG_08822T0	1484	1485	3432.64	167.981
MGG_03582T0	2614	2615	1644.72	45.7068
MGG_01166T0	3033	3034	347	8.31139
MGG_17178T0	505	506	5	0.71809
MGG_03674T0	794	795	183	16.728
MGG_15617T0	731	732	14	1.38988
MGG_01607T0	2388	2389	40839	1242.28
MGG_15517T0	1769	1770	27	1.10854
MGG_10217T0	453	454	0	0
MGG_04000T0	2394	2395	1118	33.9231
MGG_13928T0	2043	2044	57	2.02653
MGG_02235T0	996	997	15	1.09334
MGG_00983T0	2021	2022	2236	80.3619
MGG_05083T0	1260	1261	5238.5	301.892
MGG_17367T0	168	169	0	0
MGG_08911T0	5408	5409	2900	38.962
MGG_02118T0	1278	1279	15	0.852276
MGG_09842T0	513	514	25	3.53457
MGG_16680T0	291	292	0	0
MGG_01583T0	2725	2726	912	24.3124
MGG_11796T0	3328	3329	2926	63.8734
MGG_08799T0	351	352	0	0
MGG_16585T0	458	459	24	3.79978
MGG_00435T0	1797	1798	103	4.16301
MGG_10653T0	1998	1999	1312.8	47.725
MGG_15416T0	633	634	33	3.78255
MGG_05386T0	1035	1036	8	0.561164
MGG_02761T0	1600	1601	310	14.0712
MGG_13799T0	222	223	19	6.19168
MGG_01851T0	1091	1092	10	0.665483
MGG_05463T0	1426	1427	488	24.8517
MGG_07834T0	363	364	0	0
MGG_08789T0	615	616	91	10.7355
MGG_17037T0	228	229	7	2.22138
MGG_06025T0	1423	1424	6897	351.973
MGG_03144T0	4698	4699	1173	18.1406
MGG_07789T0	2262	2263	117	3.75717
MGG_10434T0	528	529	0	0
MGG_02328T0	2367	2368	65	1.99476
MGG_10614T0	774	775	7	0.656381
MGG_05002T0	9601	9602	1850	14.0013
MGG_01325T0	1781	1782	2458	100.238
MGG_15513T0	519	520	0	0
MGG_00706T0	2364	2365	1028	31.588
MGG_16760T0	426	427	29	4.93548
MGG_01520T0	1971	1972	2480	91.3912
MGG_16880T0	1173	1174	558	34.5403
MGG_17523T0	276	277	20	5.24699
MGG_08188T0	324	325	0	0
MGG_00577T0	1960	1961	1709	63.3321
MGG_07727T0	1231	1232	3473	204.858
MGG_06247T0	2385	2386	2478	75.4728
MGG_11707T0	1302	1303	987	55.0468
MGG_06058T0	3153	3154	417.457	9.61856
MGG_14301T0	393	394	12	2.21332
MGG_16305T0	707	708	72	7.39025
MGG_12580T0	3113	3114	2179	50.8509
MGG_11750T0	1660	1661	19914	871.262
MGG_05685T0	1353	1354	5467	293.42
MGG_04816T0	2151	2152	156.18	5.27402
MGG_14679T0	1714	1715	395	16.7376
MGG_07530T0	1843	1844	286	11.2711
MGG_02967T0	1781	1782	260.186	10.6105
MGG_13110T0	2175	2176	8	0.267172
MGG_04282T0	699	700	42	4.36025
MGG_08277T0	546	547	36	4.78272
MGG_01348T0	5459	5460	1955.42	26.026
MGG_16330T0	162	163	0	0
MGG_15795T0	2145	2146	760.849	25.7649
MGG_06296T0	986	987	892.993	65.7492
MGG_03298T0	1808	1809	534	21.4517
MGG_07621T0	444	445	0	0
MGG_08052T0	2432	2433	98	2.92714
MGG_00369T0	1807	1808	288	11.5759
MGG_09828T0	2580	2581	387	10.8964
MGG_18015T0	564	565	10	1.28621
MGG_05310T0	1761	1762	1271	52.4203
MGG_01995T0	1715	1716	9755	413.114
MGG_16658T0	348	349	0	0
MGG_07078T0	1745	1746	476.132	19.8172
MGG_06065T0	2632	2633	2329	64.2804
MGG_15312T0	357	358	58	11.7735
MGG_08378T0	1605	1606	0	0
MGG_17740T0	375	376	31.5899	6.10548
MGG_11519T0	1468	1469	4135	204.557
MGG_01336T0	1677	1678	247	10.6971
MGG_05593T0	768	769	65	6.14252
MGG_07349T0	735	736	42	4.14697
MGG_11130T0	3117	3118	1957.77	45.6294
MGG_02154T0	327	328	3	0.664672
MGG_09598T0	1725	1726	6	0.252621
MGG_05987T0	612	613	202	23.947
MGG_10764T0	909	910	149	11.8988
MGG_01107T0	1458	1459	648	32.276
MGG_15844T0	153	154	0	0
MGG_15636T0	3796	3797	381	7.29196
MGG_00017T0	3414	3415	0	0
MGG_10713T0	1042	1043	56	3.90179
MGG_06020T0	2258	2259	1920.95	61.796
MGG_04880T0	1332	1333	36	1.9626
MGG_01570T0	4942	4943	9223	135.594
MGG_16799T0	222	223	0	0
MGG_08044T0	1679	1680	111	4.80146
MGG_16428T0	1004	1005	35	2.53082
MGG_00774T0	1003	1004	144.891	10.4874
MGG_09436T0	600	601	32	3.86932
MGG_09534T0	992	993	516.204	37.7774
MGG_01776T0	3484	3485	767.413	16.0024
MGG_01688T0	2090	2091	3083	107.147
MGG_01260T0	2691	2692	5475	147.798
MGG_05244T0	7669	7670	6135	58.1271
MGG_10571T0	1777	1778	9062	370.384
MGG_01051T0	1433	1434	240	12.1625
MGG_07121T0	2073	2074	737	25.8237
MGG_07535T0	3309	3310	6328	138.931
MGG_12230T0	713	714	17	1.73026
MGG_16711T0	3630	3631	2536	50.7554
MGG_16168T0	1275	1276	0	0
MGG_16645T0	210	211	8	2.75529
MGG_08058T0	1014	1015	206	14.7489
MGG_01612T0	2219	2220	186.353	6.1002
MGG_10443T0	2313	2314	40	1.25619
MGG_01777T0	4248	4249	1328.59	22.7229
MGG_07085T0	705	706	484	49.8196
MGG_09027T0	2803	2804	715.503	18.5436
MGG_17280T0	1731	1732	408	17.1187
MGG_17203T0	491	492	0	0
MGG_01713T0	1140	1141	375	23.8839
MGG_06190T0	2426	2427	401	12.007
MGG_02580T0	1575	1576	782	36.0587
MGG_12770T0	3077	3078	100.492	2.37259
MGG_13543T0	1278	1279	180	10.2273
MGG_08979T0	2919	2920	23	0.572407
MGG_03934T0	975	976	289	21.5183
MGG_00436T0	2034	2035	444	15.8554
MGG_06100T0	5526	5527	1998.11	26.2717
MGG_07376T0	414	415	0	0
MGG_04148T0	1840	1841	3605.32	142.315
MGG_07189T0	975	976	3744	278.77
MGG_04202T0	890	891	4939	402.829
MGG_04137T0	1787	1788	4454.04	181.028
MGG_00980T0	828	829	177	15.516
MGG_15850T0	716	717	724	73.3802
MGG_06911T0	1483	1484	241.832	11.8424
MGG_01719T0	1417	1418	3594.43	184.21
MGG_17749T0	177	178	0	0
MGG_16875T0	690	691	14	1.47235
MGG_04969T0	1948	1949	4422	164.879
MGG_05565T0	1135	1136	123	7.8684
MGG_03321T0	1539	1540	315	14.8645
MGG_03454T0	1547	1548	85	3.99032
MGG_00851T0	3228	3229	630.328	14.1859
MGG_02670T0	5292	5293	134.014	1.83996
MGG_06629T0	1582	1583	1550	71.1558
MGG_07056T0	624	625	1281	148.946
MGG_01986T0	999	1000	203	14.7522
MGG_11567T0	1502	1503	649	31.3795
MGG_02433T0	782	783	549.34	50.9846
MGG_09069T0	1776	1777	20.0074	0.818208
MGG_17588T0	1575	1576	5	0.230554
MGG_01062T0	1477	1478	13547	666.083
MGG_05863T0	1062	1063	273	18.6633
MGG_16009T0	280	281	0	0
MGG_06740T0	1764	1765	0	0
MGG_15124T0	1534	1535	3	0.142028
MGG_15008T0	1121	1122	508	32.9026
MGG_04215T0	3442	3443	118.413	2.49933
MGG_00415T0	1305	1306	0	0
MGG_09348T0	930	931	1257	98.1172
MGG_10637T0	1471	1472	1844	91.0359
MGG_17214T0	2016	2017	0	0
MGG_10014T0	1314	1315	0	0
MGG_07171T0	5032	5033	1788	25.8167
MGG_14924T0	771	772	55	5.17732
MGG_00417T0	2507	2508	199	5.76614
MGG_06084T0	2999	3000	107	2.59192
MGG_10825T0	1178	1179	1535.74	94.6594
MGG_03227T0	548	549	7435	984.166
MGG_09820T0	2396	2397	64	1.94031
MGG_05539T0	1650	1651	0	0
MGG_01848T0	1822	1823	709.085	28.2665
MGG_12462T0	1583	1584	1235.93	56.7021
MGG_01723T0	2203	2204	1084	35.7419
MGG_07080T0	1418	1419	1431.95	73.334
MGG_08410T0	1527	1528	1	0.0475594
MGG_15869T0	452	453	141.046	22.6268
MGG_16641T0	204	205	15	5.31737
MGG_15620T0	252	253	0	0
MGG_11805T0	1533	1534	650	30.7927
MGG_06823T0	1509	1510	73	3.51322
MGG_09601T0	2004	2005	10	0.362448
MGG_17881T0	640	641	0	0
MGG_14540T0	1109	1110	25	1.63673
MGG_00963T0	3344	3345	14	0.304153
MGG_15256T0	1117	1118	0	0
MGG_08857T0	1722	1723	317	13.3701
MGG_02832T0	2624	2625	1137	31.4768
MGG_06070T0	3488	3489	5818	121.18
MGG_04459T0	4709	4710	317	4.891
MGG_02714T0	1024	1025	700	49.6288
MGG_16857T0	252	253	3	0.861709
MGG_00441T0	612	613	7	0.829845
MGG_17735T0	207	208	0	0
MGG_08675T0	697	698	11	1.14524
MGG_04175T0	1744	1745	287.957	11.992
MGG_08256T0	1364	1365	2943	156.681
MGG_10747T0	969	970	2.05621	0.154048
MGG_07466T0	2021	2022	12381	444.975
MGG_01918T0	1587	1588	133	6.0864
MGG_15379T0	701	702	35	3.62319
MGG_09208T0	4624	4625	1744	27.4028
MGG_09600T0	2058	2059	17	0.600001
MGG_16270T0	291	292	0	0
MGG_03218T0	1742	1743	2359	98.3536
MGG_00715T0	617	618	660	77.6095
MGG_05261T0	2398	2399	3699	112.05
MGG_06615T0	1685	1686	30.8316	1.32892
MGG_17228T0	186	187	0	0
MGG_01144T0	1209	1210	1049	63.0013
MGG_01154T0	1703	1704	805.223	34.3405
