target_id	length	eff_length	est_counts	tpm
MGG_10713T0	1042	1043	64	4.71388
MGG_06020T0	2258	2259	741.841	25.2277
MGG_04880T0	1332	1333	21	1.21024
MGG_01570T0	4942	4943	9183	142.717
MGG_16799T0	222	223	0	0
MGG_08044T0	1679	1680	18	0.823087
MGG_16428T0	1004	1005	65	4.96855
MGG_00774T0	1003	1004	118	9.02882
MGG_09436T0	600	601	2	0.255646
MGG_09534T0	992	993	235.636	18.2295
MGG_01776T0	3484	3485	282	6.21626
MGG_01688T0	2090	2091	2536	93.1704
MGG_01260T0	2691	2692	8049	229.694
MGG_05244T0	7669	7670	5319	53.2742
MGG_10571T0	1777	1778	1247	53.8787
MGG_01051T0	1433	1434	399	21.375
MGG_07121T0	2073	2074	879	32.5584
MGG_07535T0	3309	3310	9601	222.829
MGG_12230T0	713	714	0	0
MGG_16711T0	3630	3631	3426	72.4843
MGG_16168T0	1275	1276	0	0
MGG_16645T0	210	211	3	1.09225
MGG_08058T0	1014	1015	77	5.82784
MGG_01612T0	2219	2220	7886.14	272.894
MGG_10443T0	2313	2314	98	3.25346
MGG_01777T0	4248	4249	844	15.2594
MGG_07085T0	705	706	376	40.9134
MGG_09027T0	2803	2804	671.091	18.3859
MGG_17280T0	1731	1732	505	22.3989
MGG_17203T0	491	492	0	0
MGG_01713T0	1140	1141	142	9.56061
MGG_06190T0	2426	2427	348	11.0152
MGG_02580T0	1575	1576	1036	50.4994
MGG_12770T0	3077	3078	32.1196	0.801649
MGG_13543T0	1278	1279	19450	1168.24
MGG_08979T0	2919	2920	5	0.131544
MGG_03934T0	975	976	163	12.8298
MGG_00436T0	2034	2035	218	8.22953
MGG_06100T0	5526	5527	1007.14	13.9986
MGG_07376T0	414	415	0	0
MGG_04148T0	1840	1841	3560.36	148.567
MGG_07189T0	975	976	1426	112.241
MGG_04202T0	890	891	366545	31603.3
MGG_04137T0	1787	1788	3531.42	151.727
MGG_00980T0	828	829	215	19.9235
MGG_15850T0	716	717	391	41.8929
MGG_06911T0	1483	1484	157.013	8.128
MGG_01719T0	1417	1418	2763.55	149.718
MGG_17749T0	177	178	0	0
MGG_16875T0	690	691	11	1.22292
MGG_04969T0	1948	1949	1938	76.3879
MGG_05565T0	1135	1136	27	1.82586
MGG_03321T0	1539	1540	190	9.47798
MGG_03454T0	1547	1548	20	0.992526
MGG_00851T0	3228	3229	249.552	5.93712
MGG_02670T0	5292	5293	123	1.7852
MGG_06629T0	1582	1583	2132	103.464
MGG_07056T0	624	625	583	71.6591
MGG_01986T0	999	1000	33	2.53511
MGG_11567T0	1502	1503	498	25.4538
MGG_02433T0	782	783	452.455	44.3911
MGG_09069T0	1776	1777	38.0102	1.64322
MGG_17588T0	1575	1576	17.9919	0.877007
MGG_01062T0	1477	1478	8940	464.671
MGG_05863T0	1062	1063	1677	121.194
MGG_16009T0	280	281	0	0
MGG_06740T0	1764	1765	0	0
MGG_15124T0	1534	1535	2	0.100093
MGG_15008T0	1121	1122	237	16.227
MGG_04215T0	3442	3443	42.0673	0.938621
MGG_00415T0	1305	1306	3	0.176466
MGG_09348T0	930	931	1473	121.545
MGG_10637T0	1471	1472	946	49.3703
MGG_17214T0	2016	2017	1	0.038087
MGG_10014T0	1314	1315	0	0
MGG_07171T0	5032	5033	3084	47.0728
MGG_14924T0	771	772	16	1.59216
MGG_00417T0	2507	2508	112	3.43062
MGG_06084T0	2999	3000	203	5.19825
MGG_10825T0	1178	1179	1610.23	104.92
MGG_03227T0	548	549	5540	775.211
MGG_09820T0	2396	2397	17	0.544833
MGG_05539T0	1650	1651	0	0
MGG_01848T0	1822	1823	1416.11	59.6749
MGG_12462T0	1583	1584	1076.1	52.1891
MGG_01723T0	2203	2204	762	26.5599
MGG_07080T0	1418	1419	1377.89	74.5957
MGG_08410T0	1527	1528	0	0
MGG_15869T0	452	453	50.9346	8.63768
MGG_16641T0	204	205	4	1.49896
MGG_15620T0	252	253	0	0
MGG_11805T0	1533	1534	217	10.8672
MGG_06823T0	1509	1510	53	2.69638
MGG_09601T0	2004	2005	2	0.0766299
MGG_17881T0	640	641	0	0
MGG_14540T0	1109	1110	14	0.96892
MGG_00963T0	3344	3345	19	0.436355
MGG_15256T0	1117	1118	0	0
MGG_08857T0	1722	1723	116	5.17196
MGG_02832T0	2624	2625	669	19.5785
MGG_06070T0	3488	3489	4123	90.781
MGG_04459T0	4709	4710	102	1.66365
MGG_02714T0	1024	1025	385	28.8549
MGG_16857T0	252	253	0	0
MGG_00441T0	612	613	7	0.877244
MGG_17735T0	207	208	0	0
MGG_08675T0	697	698	0	0
MGG_04175T0	1744	1745	327.512	14.4183
MGG_08256T0	1364	1365	1067	60.0502
MGG_10747T0	969	970	4.11057	0.325547
MGG_07466T0	2021	2022	7231.63	274.75
MGG_01918T0	1587	1588	40	1.93505
MGG_15379T0	701	702	5	0.547162
MGG_09208T0	4624	4625	1323	21.9751
MGG_09600T0	2058	2059	5	0.18655
MGG_16270T0	291	292	29	7.62953
MGG_03218T0	1742	1743	7627	336.155
MGG_00715T0	617	618	148	18.3974
MGG_05261T0	2398	2399	3002	96.1309
MGG_06615T0	1685	1686	8.08052	0.368183
MGG_17228T0	186	187	0	0
MGG_01144T0	1209	1210	827	52.5053
MGG_01154T0	1703	1704	375.221	16.9161
MGG_05456T0	960	961	279	22.303
MGG_05139T0	1431	1432	71	3.80889
MGG_00561T0	1126	1127	3	0.204494
MGG_04042T0	3639	3640	474	10.0037
MGG_06425T0	2805	2806	149	4.07926
MGG_04177T0	6583	6584	3650	42.5879
MGG_01875T0	951	952	71	5.72933
MGG_05107T0	2205	2206	265	9.22833
MGG_03439T0	1330	1331	13430	775.141
MGG_10155T0	609	610	5	0.629684
MGG_11223T0	1510	1511	37	1.88113
MGG_03906T0	3885	3886	1250	24.711
MGG_08084T0	5037	5038	29063	443.165
MGG_16218T0	159	160	6	2.88081
MGG_06011T0	1385	1386	977	54.1519
MGG_17362T0	225	226	1	0.339918
MGG_09473T0	885	886	143	12.399
MGG_01950T0	1560	1561	0	0
MGG_06511T0	1724	1725	1885	83.947
MGG_01053T0	1024	1025	24	1.79875
MGG_05896T0	309	310	5	1.23906
MGG_08097T0	2921	2922	9908	260.488
MGG_00629T0	336	337	33	7.52258
MGG_10613T0	1244	1245	3	0.185112
MGG_18007T0	378	379	10	2.02695
MGG_15895T0	1478	1479	5027.28	261.124
MGG_15390T0	1404	1405	0	0
MGG_18014T0	201	202	5	1.90152
MGG_08855T0	5409	5410	4323	61.3862
MGG_08786T0	1840	1841	18	0.751106
MGG_09235T0	2633	2634	1025	29.8945
MGG_08457T0	3593	3594	26339	562.994
MGG_14198T0	1185	1186	73	4.72847
MGG_09213T0	2910	2911	994.556	26.2464
MGG_01220T0	2487	2488	1004.41	31.013
MGG_01824T0	4016	4017	2233	42.7041
MGG_00071T0	1309	1310	5	0.293212
MGG_06113T0	1300	1301	43	2.53907
MGG_03715T0	1349	1350	1613	91.7874
MGG_02820T0	1016	1017	287	21.6792
MGG_03263T0	2185	2186	219.179	7.70251
MGG_15220T0	279	280	0	0
MGG_06342T0	3885	3886	1579	31.2149
MGG_09522T0	3647	3648	360	7.58107
MGG_17763T0	171	172	0	0
MGG_12831T0	1840	1841	625	26.0801
MGG_02986T0	5892	5893	611.806	7.97554
MGG_01963T0	1024	1025	1	0.0749478
MGG_10020T0	399	400	0	0
MGG_12337T0	1230	1231	222420	13880.3
MGG_10423T0	1815	1816	929	39.2991
MGG_04817T0	2232	2233	270.506	9.30618
MGG_09106T0	483	484	0	0
MGG_16490T0	765	766	1289	129.273
MGG_00814T0	984	985	1278	99.673
MGG_17848T0	1200	1201	197.64	12.642
MGG_08169T0	2029	2030	464	17.5592
MGG_02284T0	1233	1234	89	5.54061
MGG_08528T0	1760	1761	4	0.174495
MGG_15733T0	264	265	0	0
MGG_13241T0	1172	1173	25	1.63729
MGG_03036T0	1676	1677	174.341	7.98638
MGG_06751T0	1528	1529	6761	339.693
MGG_03124T0	1629	1630	8	0.377038
MGG_07129T0	3465	3466	2147	47.5868
MGG_16409T0	1182	1183	16216.1	1053.04
MGG_07019T0	2192	2193	35	1.22606
MGG_04144T0	5054	5055	2635	40.0444
MGG_05400T0	906	907	0	0
MGG_08161T0	2660	2661	1162.24	33.553
MGG_08207T0	3139	3140	812	19.8659
MGG_14928T0	1710	1711	26.7234	1.19984
MGG_13866T0	1539	1540	0	0
MGG_17000T0	1735	1736	413	18.2761
MGG_15770T0	799	800	10	0.960269
MGG_10931T0	1021	1022	37	2.78121
MGG_06486T0	813	814	253	23.8769
MGG_14639T0	1437	1438	269	14.3706
MGG_02977T0	1809	1810	46	1.95237
MGG_16953T0	669	670	70	8.02613
MGG_15691T0	216	217	3	1.06205
MGG_17754T0	162	163	0	0
MGG_04505T0	2022	2023	1199.31	45.5427
MGG_07518T0	3495	3496	1671	36.7187
MGG_00631T0	2994	2995	542	13.9023
MGG_07048T0	1225	1226	1260	78.9519
MGG_03433T0	1594	1595	3	0.144492
MGG_01058T0	2024	2025	8065	305.958
MGG_09751T0	1134	1135	180	12.1831
MGG_08493T0	2400	2401	0	0
MGG_17255T0	357	358	1	0.214585
MGG_05028T0	1574	1575	25323	1235.14
MGG_16457T0	3267	3268	2118	49.7882
MGG_15654T0	1451	1452	175	9.25879
MGG_04554T0	2070	2071	6	0.222563
MGG_14590T0	1472	1473	12	0.625837
MGG_15599T0	2018	2019	102	3.88103
MGG_12022T0	1467	1468	0	0
MGG_12348T0	381	382	19	3.82096
MGG_05504T0	306	307	1	0.250233
MGG_06545T0	3128	3129	86.6451	2.12726
MGG_07842T0	1922	1923	193	7.71011
MGG_16113T0	366	367	0	0
MGG_04872T0	3773	3774	656.154	13.3563
MGG_17987T0	249	250	51	15.6716
MGG_03529T0	2443	2444	138	4.33771
MGG_01395T0	1023	1024	20	1.50042
MGG_08451T0	333	334	5	1.15002
MGG_17989T0	1158	1159	1757	116.458
MGG_08532T0	411	412	0	0
MGG_13538T0	1665	1666	9	0.415002
MGG_06105T0	1167	1168	307.065	20.1962
MGG_08278T0	1920	1921	2058	82.3002
MGG_12805T0	2588	2589	328.216	9.73892
MGG_05552T0	1072	1073	398	28.4948
MGG_11895T0	3858	3859	1742	34.6782
MGG_17567T0	189	190	0	0
MGG_17940T0	327	328	8	1.87369
MGG_17449T0	3789	3790	2803	56.8155
MGG_15114T0	2149	2150	3	0.107193
MGG_08174T0	1420	1421	157	8.48767
MGG_09645T0	6381	6382	2	0.0240744
MGG_13085T0	363	364	0	0
MGG_10716T0	1162	1163	39	2.57613
MGG_07713T0	819	820	25	2.34212
MGG_15409T0	835	836	3	0.275675
MGG_04551T0	1287	1288	2232	133.125
MGG_04199T0	2996	2997	1310.26	33.5856
MGG_16152T0	396	397	9	1.74154
MGG_03587T0	2042	2043	1011	38.0159
MGG_08198T0	3996	3997	3600	69.1912
MGG_18004T0	852	853	0	0
MGG_04048T0	1589	1590	7	0.338208
MGG_02637T0	1228	1229	9	0.562566
MGG_09913T0	1867	1868	1054	43.3457
MGG_16079T0	186	187	0	0
MGG_01435T0	3115	3116	40	0.986155
MGG_16290T0	270	271	1	0.283474
MGG_09628T0	900	901	0	0
MGG_06871T0	2230	2231	1550.22	53.3798
MGG_08185T0	2655	2656	55	1.59081
MGG_16837T0	156	157	2	0.978618
MGG_10956T0	1139	1140	23	1.54991
MGG_17650T0	165	166	0	0
MGG_00448T0	2304	2305	170	5.66579
MGG_01728T0	1896	1897	199	8.05876
MGG_18105T0	372	373	0	0
MGG_01414T0	4528	4529	103	1.7471
MGG_11758T0	6947	6948	1634	18.0665
MGG_09956T0	3458	3459	2190	48.6381
MGG_14293T0	1459	1460	980.795	51.6069
MGG_12321T0	4125	4126	168	3.12797
MGG_16148T0	1237	1238	124	7.69456
MGG_02774T0	2493	2494	2271	69.9525
MGG_07580T0	1761	1762	3	0.130797
MGG_08592T0	582	583	254	33.4694
MGG_03867T0	996	997	49	3.77558
MGG_05664T0	4886	4887	6994	109.943
MGG_07846T0	1543	1544	0	0
MGG_02949T0	3782	3783	2948	59.8651
MGG_05133T0	3320	3321	2648	61.2536
MGG_10939T0	453	454	0	0
MGG_04617T0	5721	5722	4204	56.4414
MGG_00254T0	1609	1610	22310	1064.53
MGG_07200T0	3359	3360	71959	1645.24
MGG_07958T0	1458	1459	0	0
MGG_08236T0	7851	7852	1	0.00978368
MGG_05330T0	407	408	23.3984	4.40563
MGG_15754T0	225	226	0	0
MGG_15537T0	3875	3876	3895	77.1981
MGG_14326T0	800	801	16	1.53451
MGG_01796T0	1167	1168	11	0.72349
MGG_09696T0	4254	4255	2228.38	40.232
MGG_16672T0	243	244	0	0
MGG_04633T0	3555	3556	4	0.0864134
MGG_06696T0	8818	8819	2418.47	21.0671
MGG_10478T0	528	529	0	0
MGG_00635T0	3636	3637	6235	131.697
MGG_00491T0	1477	1478	1704	88.5682
MGG_08128T0	2992	2993	1125	28.8754
MGG_04467T0	1484	1485	3093.87	160.051
MGG_03197T0	1953	1954	2345	92.1936
MGG_00630T0	3839	3840	480	9.60269
MGG_01725T0	1783	1784	294	12.66
MGG_04738T0	1213	1214	4	0.253119
MGG_08492T0	1551	1552	0	0
MGG_06847T0	1955	1956	2035	79.9242
MGG_16140T0	198	199	0	0
MGG_14854T0	732	733	632	66.2363
MGG_14598T0	2160	2161	9475	336.827
MGG_10558T0	2479	2480	0	0
MGG_00789T0	963	964	1535	122.325
MGG_00846T0	1380	1381	87	4.83959
MGG_01099T0	1327	1328	427	24.7009
MGG_00119T0	1077	1078	20724	1476.85
MGG_06901T0	2155	2156	662	23.588
MGG_16938T0	594	595	0	0
MGG_06865T0	450	451	5	0.851679
MGG_14422T0	225	226	0	0
MGG_04983T0	1192	1193	5	0.321968
MGG_04594T0	1554	1555	207	10.2264
MGG_03646T0	3409	3410	4777	107.618
MGG_16223T0	940	941	228	18.6135
MGG_10244T0	647	648	1	0.118552
MGG_03025T0	900	901	2402	204.8
MGG_12275T0	1945	1946	15985	631.034
MGG_05158T0	1842	1843	63	2.62602
MGG_02941T0	2696	2697	2069	58.9335
MGG_15849T0	246	247	4	1.24407
MGG_16342T0	327	328	28	6.55793
MGG_16367T0	180	181	2	0.848856
MGG_01892T0	2198	2199	146.86	5.1305
MGG_00721T0	1212	1213	48	3.03993
MGG_01002T0	1281	1282	317	18.9956
MGG_04094T0	849	850	3	0.271135
MGG_06124T0	6483	6484	444	5.26045
MGG_06918T0	1544	1545	5262	261.641
MGG_03397T0	1684	1685	5514	251.391
MGG_13933T0	1173	1174	11.5466	0.755562
MGG_05929T0	2667	2668	94	2.7066
MGG_16965T0	1492	1493	3	0.154363
MGG_15614T0	345	346	0	0
MGG_15699T0	329	330	5	1.16396
MGG_17502T0	573	574	0	0
MGG_16173T0	615	616	0	0
MGG_00679T0	1971	1972	962.582	37.4985
MGG_07238T0	2115	2116	225.237	8.17723
MGG_12501T0	1469	1470	0	0
MGG_10523T0	2792	2793	1613	44.3656
MGG_09461T0	2996	2997	288	7.38224
MGG_05060T0	2879	2880	3262	87.011
MGG_05824T0	1594	1595	20	0.963279
MGG_01614T0	2370	2371	1973	63.9261
MGG_16131T0	1877	1878	21	0.859026
MGG_05210T0	1233	1234	2345	145.986
MGG_10446T0	1857	1858	268	11.0808
MGG_13509T0	813	814	524	49.4527
MGG_01636T0	3654	3655	1491	31.3381
MGG_14995T0	1353	1354	53	3.00704
MGG_00317T0	1637	1638	290	13.6009
MGG_03878T0	3235	3236	101	2.3977
MGG_09976T0	1983	1984	14512	561.912
MGG_17358T0	599	600	0	0
MGG_17764T0	2438	2439	85.8346	2.70354
MGG_14279T0	1632	1633	57625	2710.86
MGG_07053T0	2067	2068	85	3.15756
MGG_09884T0	3194	3195	3231.24	77.6928
MGG_16669T0	3333	3334	50	1.15209
MGG_15070T0	2393	2394	141	4.52457
MGG_14426T0	799	800	0	0
MGG_12601T0	1728	1729	365	16.2174
MGG_03810T0	12768	12769	21	0.126341
MGG_02780T0	2782	2783	277	7.64626
MGG_07026T0	1971	1972	1274	49.6301
MGG_04856T0	1964	1965	7798	304.862
MGG_13530T0	2551	2552	2828	85.1298
MGG_02663T0	2321	2322	1020	33.7459
MGG_06315T0	3296	3297	2227.4	51.8994
MGG_06980T0	1983	1984	114	4.41414
MGG_15442T0	786	787	0	0
MGG_05892T0	2597	2598	462.388	13.6726
MGG_02029T0	1827	1828	0	0
MGG_09289T0	1446	1447	325	17.2543
MGG_05229T0	3113	3114	1121	27.6547
MGG_09137T0	963	964	0	0
MGG_11142T0	1240	1241	431.4	26.7049
MGG_06133T0	1536	1537	2782	139.048
MGG_04006T0	4044	4045	169	3.2096
MGG_05874T0	2457	2458	105	3.28163
MGG_07411T0	951	952	48	3.87335
MGG_17583T0	162	163	0	0
MGG_12767T0	3362	3363	7041	160.839
MGG_03603T0	2440	2441	218.376	6.8726
MGG_10200T0	2577	2578	4396	130.996
MGG_12742T0	2946	2947	10.0979	0.263229
MGG_02773T0	2397	2398	1604	51.3852
MGG_01826T0	1430	1431	588.768	31.6073
MGG_09941T0	4860	4861	447	7.06423
MGG_02327T0	960	961	304	24.3015
MGG_09595T0	495	496	0	0
MGG_02788T0	2386	2387	793	25.5213
MGG_00300T0	1548	1549	308	15.275
MGG_01276T0	1002	1003	1	0.0765917
MGG_00083T0	910	911	4	0.337306
MGG_17975T0	1493	1494	4274	219.769
MGG_00530T0	2209	2210	1429.31	49.6842
MGG_06955T0	2458	2459	126	3.93636
MGG_07681T0	2901	2902	1132	29.9662
MGG_09841T0	1406	1407	610	33.3057
MGG_02882T0	2591	2592	691	20.4798
MGG_02462T0	869	870	385.117	34.0061
MGG_09494T0	1406	1407	592.195	32.3336
MGG_09552T0	2993	2994	4061.65	104.216
MGG_04365T0	1974	1975	2372	92.2636
MGG_08880T0	2376	2377	4882	157.78
MGG_17935T0	2495	2496	14	0.43089
MGG_03006T0	1435	1436	627.366	33.5621
MGG_02534T0	1875	1876	237	9.70506
MGG_12835T0	747	748	1	0.102703
MGG_03772T0	2061	2062	0	0
MGG_12521T0	1139	1140	1694	114.154
MGG_08906T0	588	589	1210	157.817
MGG_10213T0	1014	1015	2	0.151372
MGG_05989T0	2337	2338	620	20.3718
MGG_04787T0	915	916	584	48.9779
MGG_14982T0	309	310	0	0
MGG_08065T0	2379	2380	1239	39.9924
MGG_15047T0	1704	1705	48	2.16272
MGG_11337T0	918	919	760	63.5303
MGG_14371T0	663	664	207	23.9489
MGG_14046T0	435	436	0	0
MGG_10324T0	1662	1663	1128	52.1074
MGG_05325T0	2967	2968	1752.32	45.3558
MGG_09005T0	2563	2564	822.351	24.6389
MGG_17488T0	231	232	64	21.1921
MGG_16887T0	4324	4325	3588	63.7307
MGG_02345T0	534	535	0	0
MGG_10958T0	4894	4895	2261	35.4838
MGG_03794T0	999	1000	0	0
MGG_14009T0	1982	1983	1781	68.996
MGG_00026T0	1218	1219	0	0
MGG_08098T0	2033	2034	492	18.5822
MGG_10254T0	1230	1231	136	8.48718
MGG_06898T0	2428	2429	2218	70.1482
MGG_12821T0	3710	3711	3335	69.0379
MGG_06758T0	1782	1783	605	26.0667
MGG_15995T0	1557	1558	0	0
MGG_14640T0	1702	1703	555	25.0358
MGG_07084T0	1500	1501	302	15.4564
MGG_17103T0	1358	1359	1450	81.9655
MGG_07341T0	1029	1030	773	57.6534
MGG_17773T0	351	352	1	0.218243
MGG_03088T0	2571	2572	480	14.3368
MGG_00812T0	1134	1135	656.462	44.4321
MGG_08654T0	2560	2561	1262	37.8558
MGG_04025T1	1563	1564	67.4477	3.31294
MGG_04025T0	1354	1355	336.552	19.0808
MGG_07190T0	3180	3181	5035.65	121.612
MGG_15651T0	306	307	4	1.00093
MGG_17094T0	279	280	1	0.274362
MGG_05931T0	2084	2085	1230.62	45.3422
MGG_10426T0	4455	4456	1176	20.2743
MGG_12853T0	1379	1380	1259	70.0857
MGG_04095T0	1470	1471	1921	100.322
MGG_10852T0	2065	2066	434	16.1377
MGG_08778T0	1336	1337	1170	67.226
MGG_05951T0	2163	2164	1096	38.9077
MGG_06183T0	1883	1884	19575	798.185
MGG_14823T0	2519	2520	166	5.06046
MGG_00986T0	1589	1590	1162	56.1425
MGG_14674T0	1725	1726	165	7.34388
MGG_03935T0	1158	1159	182	12.0634
MGG_07679T0	1863	1864	0	0
MGG_17160T0	282	283	19	5.15763
MGG_00915T0	2741	2742	840	23.5339
MGG_07290T0	1308	1309	26	1.52587
MGG_08144T0	1633	1634	8054	378.654
MGG_08102T0	895	896	533	45.6985
MGG_03756T0	932	933	1.1654	0.0959567
MGG_15434T0	363	364	0	0
MGG_02549T0	1017	1018	15	1.13195
MGG_17131T0	222	223	0	0
MGG_07697T0	642	643	52	6.21262
MGG_07630T0	354	355	158	34.191
MGG_10320T0	2610	2611	2752	80.97
MGG_04445T0	3113	3114	828	20.4265
MGG_17002T0	1778	1779	544	23.4912
MGG_15802T0	180	181	0	0
MGG_10184T0	4212	4213	672.767	12.2675
MGG_17612T0	743	744	0	0
MGG_10054T0	2554	2555	1195.57	35.9472
MGG_11636T0	4950	4951	117.336	1.82062
MGG_11469T0	1062	1063	1374	99.297
MGG_09953T0	1410	1411	514	27.9846
MGG_13215T0	1643	1644	92	4.29901
MGG_15924T0	306	307	0	0
MGG_15838T0	1001	1002	3	0.230004
MGG_00164T0	3157	3158	2288	55.6579
MGG_08779T0	999	1000	16	1.22914
MGG_15955T0	246	247	1	0.311018
MGG_02705T0	4519	4520	33835.6	575.067
MGG_08735T0	2886	2887	818	21.7665
MGG_08768T0	1433	1434	332	17.7857
MGG_03591T0	2389	2390	537	17.2607
MGG_06095T0	1230	1231	811	50.6111
MGG_09804T0	1191	1192	3	0.193343
MGG_04923T0	6380	6381	1117	13.4477
MGG_17321T0	341	342	15	3.36936
MGG_16394T0	933	934	18	1.4805
MGG_08480T0	876	877	5	0.437979
MGG_08659T0	462	463	0	0
MGG_03287T0	2116	2117	674	24.458
MGG_00695T0	3548	3549	555.886	12.0327
MGG_09499T0	2902	2903	2060	54.5134
MGG_03593T0	1553	1554	1477	73.015
MGG_11491T0	4755	4756	3320	53.6264
MGG_04352T0	1092	1093	675	47.4424
MGG_06388T0	5621	5622	5643	77.1084
MGG_13253T0	2359	2360	5801	188.831
MGG_10955T0	4988	4989	1968	30.3036
MGG_05525T0	2194	2195	8567.77	299.858
MGG_05578T0	1943	1944	161	6.36227
MGG_03686T0	2694	2695	1180	33.6361
MGG_17132T0	544	545	45	6.34306
MGG_01017T0	5000	5001	26	0.399392
MGG_07775T0	642	643	10	1.19474
MGG_05688T0	1580	1581	143.315	6.96374
MGG_07366T0	1665	1666	60	2.76668
MGG_15245T0	1478	1479	5334	277.056
MGG_18109T0	189	190	0	0
MGG_14713T0	3078	3079	2263	56.4622
MGG_03104T0	1703	1704	15	0.676245
MGG_16114T0	1332	1333	4.50146	0.259421
MGG_09236T0	3964	3965	2190	42.431
MGG_17742T0	204	205	10	3.74739
MGG_07058T0	1413	1414	710.346	38.5925
MGG_18034T0	625	626	9	1.10446
MGG_12538T0	4519	4520	931	15.8232
MGG_02748T0	4224	4225	208	3.78198
MGG_00449T0	2721	2722	757	21.3644
MGG_10499T0	1394	1395	3.03517	0.167144
MGG_02488T0	2835	2836	1065	28.8487
MGG_15259T0	783	784	293	28.7101
MGG_17723T0	703	704	7	0.76385
MGG_09372T0	1910	1911	3388	136.196
MGG_05484T0	4115	4116	1809.77	33.7777
MGG_17265T0	153	154	1712	854.015
MGG_01424T0	1961	1962	2014	78.8575
MGG_16196T0	2549	2550	16	0.482017
MGG_04773T0	2509	2510	5911	180.913
MGG_08079T0	887	888	307.258	26.5811
MGG_01730T0	4061	4062	750	14.1842
MGG_07295T0	1487	1488	755	38.9786
MGG_18030T0	581	582	554.141	73.1442
MGG_14269T0	1292	1293	4059	241.159
MGG_16445T0	2639	2640	2433	70.798
MGG_15988T0	4463	4464	3172	54.5873
MGG_03008T0	3959	3960	2211	42.892
MGG_15739T0	873	874	2597	228.267
MGG_15492T0	1738	1739	14.4484	0.63827
MGG_00018T0	2408	2409	0	0
MGG_04257T0	1881	1882	7	0.285733
MGG_17731T0	751	752	5	0.510781
MGG_04606T0	4286	4287	202.917	3.63619
MGG_03005T0	2145	2146	148	5.29803
MGG_16416T0	550	551	1	0.139422
MGG_12469T0	762	763	23.1535	2.33118
MGG_09705T0	1502	1503	1258	64.299
MGG_00488T0	1335	1336	4126	237.25
MGG_00336T0	2232	2233	670.942	23.0823
MGG_17056T0	297	298	6	1.54674
MGG_15398T0	798	799	1.11815	0.107507
MGG_10239T0	1486	1487	17	0.878255
MGG_10257T0	1332	1333	0	0
MGG_01389T0	2323	2324	100	3.30557
MGG_08432T0	297	298	2	0.51558
MGG_03222T0	5908	5909	1588.55	20.6523
MGG_02691T0	2535	2536	1629	49.3463
MGG_13777T0	849	850	1166	105.381
MGG_03518T0	2621	2622	923	27.0428
MGG_09171T0	1152	1153	535	35.6457
MGG_16117T0	216	217	1	0.354016
MGG_07645T0	1455	1456	1	0.052762
MGG_08540T0	2016	2017	3	0.114261
MGG_02204T0	2073	2074	3	0.111121
MGG_01987T0	3170	3171	310	7.51014
MGG_07684T0	855	856	7	0.628213
MGG_08899T0	819	820	127	11.898
MGG_06136T0	1413	1414	1021	55.4701
MGG_02546T0	444	445	0	0
MGG_17601T0	360	361	0	0
MGG_12009T0	3374	3375	2676	60.9109
MGG_07232T0	1613	1614	2051	97.6214
MGG_05007T0	1995	1996	978	37.641
MGG_04853T0	3275	3276	9856	231.121
MGG_04680T0	2122	2123	1043	37.7413
MGG_16926T0	1448	1449	52.0347	2.75872
MGG_05259T0	3008	3009	2544	64.9498
MGG_12956T0	5288	5289	8623.38	125.253
MGG_07815T0	918	919	59	4.93196
MGG_08898T0	3837	3838	9780	195.757
MGG_07301T0	1239	1240	2560	158.599
MGG_09806T0	1801	1802	7	0.298419
MGG_09070T0	1274	1275	77	4.63942
MGG_15611T0	228	229	0	0
MGG_15252T0	399	400	0	0
MGG_14558T0	7290	7291	3685	38.8269
MGG_07532T0	3856	3857	666.693	13.2788
MGG_14014T0	3372	3373	1311.21	29.8634
MGG_05277T0	2356	2357	75.5099	2.46109
MGG_12611T0	2160	2161	152	5.40345
MGG_00863T0	2841	2842	2280	61.6302
MGG_02242T0	2292	2293	345	11.5584
MGG_07790T0	1621	1622	54158	2565.04
MGG_03262T0	2538	2539	182	5.5067
MGG_05846T0	807	808	1	0.0950761
MGG_17029T0	192	193	30	11.9412
MGG_03045T0	1223	1224	1260	79.0809
MGG_15045T0	735	736	0	0
MGG_12096T0	558	559	23	3.16081
MGG_02794T0	1824	1825	1220	51.3546
MGG_15822T0	905	906	8	0.678335
MGG_04919T0	1342	1343	1408.4	80.5624
MGG_08370T0	2311	2312	8064	267.945
MGG_11336T0	1526	1527	549	27.6195
MGG_02210T0	1788	1789	10	0.42941
MGG_00084T0	1662	1663	3	0.138584
MGG_02437T0	2362	2363	1882.56	61.2023
MGG_02351T0	15858	15859	23	0.111413
MGG_03516T0	4677	4678	4548	74.6866
MGG_17378T0	570	571	52	6.996
MGG_17281T0	279	280	15	4.11544
MGG_10252T0	1916	1917	1166	46.7261
MGG_06068T0	1269	1270	6274	379.51
MGG_09311T0	3387	3388	1070.51	24.2734
MGG_16879T0	222	223	0	0
MGG_02756T0	828	829	23940	2218.46
MGG_05668T0	758	759	2311	233.906
MGG_09810T0	720	721	0	0
MGG_15020T0	1665	1666	471	21.7184
MGG_15006T0	1752	1753	1199.23	52.5537
MGG_03667T0	3149	3150	3361	81.9673
MGG_02400T0	1486	1487	355	18.34
MGG_09490T0	1701	1702	10	0.45136
MGG_17487T0	399	400	7	1.34438
