target_id	length	eff_length	est_counts	tpm
MGG_04088T0	832	833	510	54.2538
MGG_02864T0	357	358	0	0
MGG_07207T0	1743	1744	106	5.38597
MGG_10754T0	909	910	0	0
MGG_06661T0	2632	2633	202.433	6.81294
MGG_07997T0	1850	1851	815	39.0172
MGG_16609T0	592	593	0	0
MGG_09390T0	1890	1891	0	0
MGG_10280T0	333	334	0	0
MGG_06000T0	900	901	3995	392.913
MGG_06834T0	1362	1363	102	6.63146
MGG_10921T0	929	930	85	8.09917
MGG_07265T0	1675	1676	2161.66	114.293
MGG_01490T0	1720	1721	10036	516.755
MGG_16709T0	1809	1810	16	0.783332
MGG_14350T0	3796	3797	1080	25.2051
MGG_16946T0	219	220	0	0
MGG_09874T0	717	718	30	3.70255
MGG_17258T0	1374	1375	17	1.0956
MGG_16433T0	434	435	7	1.42598
MGG_15666T0	321	322	9	2.4768
MGG_07000T0	3464	3465	3654	93.448
MGG_03169T0	3020	3021	1003	29.4208
MGG_01173T0	391	392	0	0
MGG_00392T0	2096	2097	521	22.0163
MGG_15388T0	1587	1588	14	0.781236
MGG_14244T0	906	907	71	6.93674
MGG_10892T0	372	373	21389	5081.43
MGG_02104T0	1474	1475	1338	80.3838
MGG_15647T0	403	404	14	3.0708
MGG_15090T0	2901	2902	1165	35.574
MGG_05812T0	1912	1913	1489.91	69.0162
MGG_17376T0	252	253	112	39.2285
MGG_02731T0	2202	2203	6131	246.616
MGG_01223T0	1191	1192	733	54.4919
MGG_11560T0	2927	2928	698	21.1246
MGG_09378T0	219	220	17	6.84748
MGG_01934T0	651	652	5	0.679559
MGG_15397T0	1077	1078	0	0
MGG_01214T0	988	989	2333	209.037
MGG_17983T0	2037	2038	1105	48.0466
MGG_05785T0	2408	2409	1004	36.9319
MGG_05416T0	444	445	0	0
MGG_18040T0	2368	2369	954	35.6852
MGG_01771T0	1862	1863	706.459	33.6031
MGG_10848T0	1812	1813	72	3.51916
MGG_07908T0	1271	1272	30	2.08996
MGG_17524T0	259	260	0	0
MGG_08439T0	1155	1156	57.0885	4.37618
MGG_04887T0	1911	1912	476	22.0609
MGG_16497T0	408	409	787.233	170.563
MGG_15274T0	2457	2458	0	0
MGG_15257T0	936	937	40	3.7829
MGG_04954T0	2515	2516	1571	55.3312
MGG_18088T0	276	277	0	0
MGG_16970T0	1353	1354	194	12.6966
MGG_06268T0	4232	4233	1563.73	32.7354
MGG_13224T0	2065	2066	962	41.2619
MGG_03254T0	4521	4522	1670	32.7258
MGG_06714T0	1355	1356	1869	122.139
MGG_10561T0	1134	1135	35	2.7326
MGG_16461T0	2446	2447	81.009	2.93362
MGG_04963T0	168	169	416	218.128
MGG_10061T0	4193	4194	437	9.23331
MGG_08316T0	486	487	0	0
MGG_04827T0	2102	2103	1898	79.9763
MGG_06601T0	309	310	3461	989.338
MGG_16898T0	222	223	0	0
MGG_00385T0	3744	3745	816	19.3083
MGG_07704T0	1800	1801	3481	171.275
MGG_02459T0	1923	1924	990	45.5968
MGG_09851T0	1023	1024	46	3.98073
MGG_01206T0	2843	2844	1398	43.5594
MGG_00504T0	3452	3453	853.322	21.8988
MGG_04113T0	1423	1424	962	59.8645
MGG_08749T0	1821	1822	8	0.389087
MGG_16768T0	180	181	4	1.95833
MGG_08651T0	4801	4802	1123	20.7235
MGG_04861T0	1003	1004	3231.86	285.248
MGG_00154T0	741	742	384	45.8598
MGG_07890T0	2033	2034	17	0.740632
MGG_02116T0	3349	3350	285	7.53884
MGG_01488T0	786	787	342	38.5084
MGG_17477T0	1247	1248	13	0.923067
MGG_06957T0	852	853	1246	129.442
MGG_00187T0	1146	1147	367	28.3535
MGG_09095T0	1050	1051	439	37.014
MGG_08430T0	966	967	4613	422.729
MGG_08461T0	1296	1297	1094	74.745
MGG_10555T0	885	886	0	0
MGG_06193T0	2501	2502	1579	55.9242
MGG_11039T0	3539	3540	2332	58.3754
MGG_03876T0	3193	3194	792.189	21.9785
MGG_05581T0	693	694	367	46.861
MGG_06334T0	3581	3582	4548	112.512
MGG_16805T0	1854	1855	79	3.77388
MGG_01827T0	2808	2809	0	0
MGG_04947T0	1848	1849	7746.8	371.27
MGG_00374T0	1353	1354	606	39.6605
MGG_06443T0	771	772	731	83.9083
MGG_09868T0	2047	2048	828.179	35.8343
MGG_01657T0	3717	3718	2151	51.2667
MGG_16142T0	165	166	33	17.6161
MGG_15498T0	441	442	0	0
MGG_10214T0	891	892	184	18.2792
MGG_13641T0	3025	3026	3037.15	88.9409
MGG_16024T0	249	250	20	7.08916
MGG_12547T0	580	581	19	2.89789
MGG_04338T0	2799	2800	1801	56.9981
MGG_07567T0	5032	5033	887	15.6171
MGG_13622T0	2486	2487	180	6.41359
MGG_00500T0	4494	4495	580.123	11.4365
MGG_07627T0	1550	1551	3019.48	172.514
MGG_04151T0	958	959	953.154	88.0743
MGG_06882T0	2972	2973	851.257	25.3729
MGG_04735T0	444	445	0	0
MGG_06537T0	10466	10467	1021	8.64387
MGG_04699T0	3809	3810	1650	38.3763
MGG_16359T0	537	538	18.4329	3.0361
MGG_13430T0	623	624	0	0
MGG_06368T0	4440	4441	2160	43.1
MGG_03215T0	1749	1750	1361	68.9167
MGG_07143T0	1380	1381	573	36.7676
MGG_07329T0	1920	1921	558	25.7402
MGG_05328T0	2389	2390	1700	63.0312
MGG_00288T0	3198	3199	730	20.2215
MGG_06540T0	1230	1231	48	3.45532
MGG_04410T0	3389	3390	464	12.1289
MGG_01890T0	1545	1546	171	9.80147
MGG_07623T0	366	367	233	56.2593
MGG_16900T0	2132	2133	325.061	13.5045
MGG_05011T0	1755	1756	115	5.80334
MGG_03081T0	1548	1549	0	0
MGG_15389T0	468	469	0	0
MGG_17738T0	315	316	16	4.48681
MGG_16019T0	807	808	0	0
MGG_01682T0	2656	2657	444	14.808
MGG_10311T0	1483	1484	33	1.97054
MGG_17974T0	249	250	12	4.25349
MGG_01559T0	2255	2256	565	22.1929
MGG_15560T0	354	355	0	0
MGG_00109T0	2661	2662	1890	62.9156
MGG_15361T0	393	394	0	0
MGG_11439T0	231	232	217	82.8851
MGG_10859T0	8917	8918	1628.91	16.1858
MGG_07585T0	1248	1249	0	0
MGG_05908T0	1681	1682	4802	252.988
MGG_09061T0	2473	2474	191	6.84129
MGG_01375T0	915	916	5	0.483703
MGG_10562T0	3200	3201	2294	63.5056
MGG_01847T0	1521	1522	381.039	22.185
MGG_08580T0	2513	2514	3712	130.842
MGG_03882T0	2234	2235	1308	51.8603
MGG_00021T0	1305	1306	5	0.339259
MGG_14063T0	390	391	0	0
MGG_01599T0	792	793	907	101.353
MGG_14726T0	1380	1381	0	0
MGG_07099T0	2919	2920	1495.84	45.3949
MGG_06237T0	1830	1831	265	12.8251
MGG_05048T0	3216	3217	1437	39.5831
MGG_03123T0	3483	3484	2468	62.7728
MGG_08922T0	2660	2661	2324	77.392
MGG_01176T0	1556	1557	1183	67.3288
MGG_07480T0	1268	1269	984	68.7129
MGG_09614T0	1164	1165	0	0
MGG_08209T0	1435	1436	993.621	61.3156
MGG_12408T0	1203	1204	75	5.52
MGG_09780T0	2432	2433	682.834	24.8701
MGG_10272T0	935	936	11	1.04141
MGG_01601T0	3717	3718	552	13.1563
MGG_05271T0	1652	1653	887	47.5505
MGG_10575T0	1594	1595	456	25.3343
MGG_16226T0	396	397	6	1.33926
MGG_07538T0	720	721	8	0.98324
MGG_07527T0	788	789	542.78	60.9609
MGG_11652T0	1179	1180	73	5.48208
MGG_06383T0	723	724	583	71.3567
MGG_16579T0	3852	3853	0	0
MGG_17638T0	216	217	32	13.0676
MGG_12467T0	947	948	3998.59	373.768
MGG_03117T0	1116	1117	115.263	9.14411
MGG_09465T0	812	813	129.169	14.0791
MGG_03892T0	4906	4907	843.665	15.2356
MGG_17623T0	2617	2618	44	1.48932
MGG_04183T0	2348	2349	6166	232.608
MGG_00556T0	312	313	765	216.582
MGG_08034T0	474	475	0	0
MGG_17922T0	306	307	3	0.865939
MGG_16422T0	180	181	48	23.5
MGG_15247T0	1320	1321	16	1.0733
MGG_03781T0	746	747	26	3.08431
MGG_11462T0	859	860	131	13.4982
MGG_08822T0	1484	1485	1591.91	94.9943
MGG_03582T0	2614	2615	1224.95	41.51
MGG_01166T0	3033	3034	421	12.2962
MGG_17178T0	505	506	4	0.70051
MGG_03674T0	794	795	228	25.414
MGG_15617T0	731	732	14	1.69481
MGG_01607T0	2388	2389	7216	267.661
MGG_15517T0	1769	1770	2	0.100129
MGG_10217T0	453	454	0	0
MGG_04000T0	2394	2395	282	10.4339
MGG_13928T0	2043	2044	872	37.8042
MGG_02235T0	996	997	221	19.6427
MGG_00983T0	2021	2022	467.91	20.5062
MGG_05083T0	1260	1261	3567.3	250.685
MGG_17367T0	168	169	0	0
MGG_08911T0	5408	5409	1347	22.0676
MGG_02118T0	1278	1279	9	0.623558
MGG_09842T0	513	514	2	0.344803
MGG_16680T0	291	292	6	1.82085
MGG_01583T0	2725	2726	714	23.2101
MGG_11796T0	3328	3329	1185	31.5434
MGG_08799T0	351	352	9	2.26571
MGG_16585T0	458	459	0	0
MGG_00435T0	1797	1798	91	4.48494
MGG_10653T0	1998	1999	2910.16	129.006
MGG_15416T0	633	634	56	7.82714
MGG_05386T0	1035	1036	0	0
MGG_02761T0	1600	1601	436	24.1324
MGG_13799T0	222	223	11	4.37112
MGG_01851T0	1091	1092	19	1.54183
MGG_05463T0	1426	1427	490	30.4282
MGG_07834T0	363	364	0	0
MGG_08789T0	615	616	4	0.575419
MGG_17037T0	228	229	0	0
MGG_06025T0	1423	1424	1588	98.8201
MGG_03144T0	4698	4699	730	13.7665
MGG_07789T0	2262	2263	1566.24	61.3308
MGG_10434T0	528	529	0	0
MGG_02328T0	2367	2368	158	5.91262
MGG_10614T0	774	775	3	0.343024
MGG_05002T0	9601	9602	2094	19.325
MGG_01325T0	1781	1782	2152.76	107.052
MGG_15513T0	519	520	0	0
MGG_00706T0	2364	2365	535	20.046
MGG_16760T0	426	427	38	7.88606
MGG_01520T0	1971	1972	1437	64.5735
MGG_16880T0	1173	1174	340	25.6635
MGG_17523T0	276	277	4	1.27963
MGG_08188T0	324	325	18	4.90788
MGG_00577T0	1960	1961	728	32.8972
MGG_07727T0	1231	1232	2028	145.869
MGG_06247T0	2385	2386	1641	60.9457
MGG_11707T0	1302	1303	940	63.9275
MGG_06058T0	3153	3154	260.376	7.3155
MGG_14301T0	393	394	19	4.27329
MGG_16305T0	707	708	42	5.25679
MGG_12580T0	3113	3114	2650	75.4105
MGG_11750T0	1660	1661	10062	536.808
MGG_05685T0	1353	1354	686	44.8962
MGG_04816T0	2151	2152	555.538	22.8758
MGG_14679T0	1714	1715	168	8.6806
MGG_07530T0	1843	1844	142	6.82389
MGG_02967T0	1781	1782	442.852	22.0219
MGG_13110T0	2175	2176	12	0.488683
MGG_04282T0	699	700	8	1.01274
MGG_08277T0	546	547	4	0.648003
MGG_01348T0	5459	5460	2256.33	36.6197
MGG_16330T0	162	163	0	0
MGG_15795T0	2145	2146	739.213	30.5242
MGG_06296T0	986	987	548	49.2003
MGG_03298T0	1808	1809	1059	51.8755
MGG_07621T0	444	445	0	0
MGG_08052T0	2432	2433	67	2.44027
MGG_00369T0	1807	1808	549	26.9078
MGG_09828T0	2580	2581	933	32.033
MGG_18015T0	564	565	2	0.31368
MGG_05310T0	1761	1762	823	41.3903
MGG_01995T0	1715	1716	5318	274.622
MGG_16658T0	348	349	26	6.60165
MGG_07078T0	1745	1746	360.558	18.2993
MGG_06065T0	2632	2633	4122	138.727
MGG_15312T0	357	358	70	17.3268
MGG_08378T0	1605	1606	0	0
MGG_17740T0	375	376	11.917	2.80855
MGG_11519T0	1468	1469	1516	91.4496
MGG_01336T0	1677	1678	660	34.8543
MGG_05593T0	768	769	3	0.3457
MGG_07349T0	735	736	22	2.6488
MGG_11130T0	3117	3118	1266.48	35.9938
MGG_02154T0	327	328	0	0
MGG_09598T0	1725	1726	43	2.20766
MGG_05987T0	612	613	287	41.4883
MGG_10764T0	909	910	765	74.4946
MGG_01107T0	1458	1459	681	41.3615
MGG_15844T0	153	154	6	3.45251
MGG_15636T0	3796	3797	5108	119.211
MGG_00017T0	3414	3415	0	0
MGG_10713T0	1042	1043	6	0.509767
MGG_06020T0	2258	2259	582.931	22.8668
MGG_04880T0	1332	1333	19	1.26307
MGG_01570T0	4942	4943	3224	57.7975
MGG_16799T0	222	223	0	0
MGG_08044T0	1679	1680	20	1.05493
MGG_16428T0	1004	1005	48	4.23233
MGG_00774T0	1003	1004	561.12	49.5253
MGG_09436T0	600	601	204	30.0788
MGG_09534T0	992	993	541.465	48.3199
MGG_01776T0	3484	3485	1249	31.7588
MGG_01688T0	2090	2091	2537	107.515
MGG_01260T0	2691	2692	3654	120.281
MGG_05244T0	7669	7670	3153	36.4278
MGG_10571T0	1777	1778	1044	52.0323
MGG_01051T0	1433	1434	198	12.2355
MGG_07121T0	2073	2074	697	29.7803
MGG_07535T0	3309	3310	2012	53.8647
MGG_12230T0	713	714	0	0
MGG_16711T0	3630	3631	3622.95	88.4179
MGG_16168T0	1275	1276	1.10359	0.0766408
MGG_16645T0	210	211	6	2.51984
MGG_08058T0	1014	1015	79	6.89709
MGG_01612T0	2219	2220	7257.56	289.696
MGG_10443T0	2313	2314	56	2.14452
MGG_01777T0	4248	4249	872	18.1859
MGG_07085T0	705	706	1030	129.282
MGG_09027T0	2803	2804	897.146	28.3524
MGG_17280T0	1731	1732	338	17.2931
MGG_17203T0	491	492	0	0
MGG_01713T0	1140	1141	1092	84.8089
MGG_06190T0	2426	2427	366	13.3634
MGG_02580T0	1575	1576	590	33.1742
MGG_12770T0	3077	3078	49.3116	1.41966
MGG_13543T0	1278	1279	5760	399.077
MGG_08979T0	2919	2920	4	0.12139
MGG_03934T0	975	976	368	33.412
MGG_00436T0	2034	2035	603	26.2577
MGG_06100T0	5526	5527	1573.36	25.2256
MGG_07376T0	414	415	0	0
MGG_04148T0	1840	1841	2669.81	128.508
MGG_07189T0	975	976	1161	105.411
MGG_04202T0	890	891	50129	4985.58
MGG_04137T0	1787	1788	5183.15	256.88
MGG_00980T0	828	829	154	16.4616
MGG_15850T0	716	717	510	63.0312
MGG_06911T0	1483	1484	1240.72	74.0876
MGG_01719T0	1417	1418	1764.97	110.298
MGG_17749T0	177	178	0	0
MGG_16875T0	690	691	10	1.28241
MGG_04969T0	1948	1949	2652	120.578
MGG_05565T0	1135	1136	53	4.1343
MGG_03321T0	1539	1540	364	20.9452
MGG_03454T0	1547	1548	364	20.837
MGG_00851T0	3228	3229	1023.47	28.0874
MGG_02670T0	5292	5293	100	1.67418
MGG_06629T0	1582	1583	1148	64.2637
MGG_07056T0	624	625	721	102.226
MGG_01986T0	999	1000	1701	150.733
MGG_11567T0	1502	1503	804	47.4025
MGG_02433T0	782	783	314.479	35.5905
MGG_09069T0	1776	1777	5.00148	0.249411
MGG_17588T0	1575	1576	15.7889	0.887767
MGG_01062T0	1477	1478	17193	1030.82
MGG_05863T0	1062	1063	204	17.006
MGG_16009T0	280	281	0	0
MGG_06740T0	1764	1765	15	0.753097
MGG_15124T0	1534	1535	7	0.404105
MGG_15008T0	1121	1122	806	63.6571
MGG_04215T0	3442	3443	74.9744	1.92966
MGG_00415T0	1305	1306	28	1.89985
MGG_09348T0	930	931	895	85.1879
MGG_10637T0	1471	1472	975	58.695
MGG_17214T0	2016	2017	2	0.0878676
MGG_10014T0	1314	1315	0	0
MGG_07171T0	5032	5033	2036	35.8472
MGG_14924T0	771	772	56	6.42799
MGG_00417T0	2507	2508	421	14.8751
MGG_06084T0	2999	3000	947	27.9726
MGG_10825T0	1178	1179	1449.83	108.97
MGG_03227T0	548	549	4121	665.173
MGG_09820T0	2396	2397	86	3.17933
MGG_05539T0	1650	1651	64	3.43509
MGG_01848T0	1822	1823	317.961	15.4558
MGG_12462T0	1583	1584	497.732	27.8449
MGG_01723T0	2203	2204	775	31.1598
MGG_07080T0	1418	1419	1796.37	112.181
MGG_08410T0	1527	1528	3	0.173981
MGG_15869T0	452	453	83.8435	16.4012
MGG_16641T0	204	205	16	6.91625
MGG_15620T0	252	253	0	0
MGG_11805T0	1533	1534	1211	69.9557
MGG_06823T0	1509	1510	97	5.69245
MGG_09601T0	2004	2005	106	4.68485
MGG_17881T0	640	641	0	0
MGG_14540T0	1109	1110	125	9.97911
MGG_00963T0	3344	3345	2	0.0529832
MGG_15256T0	1117	1118	0	0
MGG_08857T0	1722	1723	340	17.4863
MGG_02832T0	2624	2625	1041	35.142
MGG_06070T0	3488	3489	2981	75.7122
MGG_04459T0	4709	4710	295	5.55016
MGG_02714T0	1024	1025	464	40.1143
MGG_16857T0	252	253	1	0.350255
MGG_00441T0	612	613	25	3.61397
MGG_17735T0	207	208	0	0
MGG_08675T0	697	698	177	22.471
MGG_04175T0	1744	1745	116.751	5.92882
MGG_08256T0	1364	1365	3638	236.175
MGG_10747T0	969	970	77.8417	7.11123
MGG_07466T0	2021	2022	4788.76	209.868
MGG_01918T0	1587	1588	127	7.08692
MGG_15379T0	701	702	30	3.78694
MGG_09208T0	4624	4625	2397	45.9262
MGG_09600T0	2058	2059	64	2.75441
MGG_16270T0	291	292	27	8.1938
MGG_03218T0	1742	1743	5224	265.589
MGG_00715T0	617	618	24957	3578.56
MGG_05261T0	2398	2399	2150	79.4169
MGG_06615T0	1685	1686	7.01669	0.36879
MGG_17228T0	186	187	0	0
MGG_01144T0	1209	1210	815	59.6866
MGG_01154T0	1703	1704	503.34	26.1756
MGG_05456T0	960	961	4552	419.743
MGG_05139T0	1431	1432	66	4.08419
MGG_00561T0	1126	1127	7	0.5504
MGG_04042T0	3639	3640	320	7.79028
MGG_06425T0	2805	2806	662	20.9062
MGG_04177T0	6583	6584	824	11.0903
MGG_01875T0	951	952	67	6.23652
MGG_05107T0	2205	2206	295	11.8501
MGG_03439T0	1330	1331	2815	187.415
MGG_10155T0	609	610	18	2.61485
MGG_11223T0	1510	1511	52	3.0496
MGG_03906T0	3885	3886	1536	35.0262
MGG_08084T0	5037	5038	13375	235.256
MGG_16218T0	159	160	2	1.10768
MGG_06011T0	1385	1386	4889	312.58
MGG_17362T0	225	226	0	0
MGG_09473T0	885	886	85	8.50139
MGG_01950T0	1560	1561	0	0
MGG_06511T0	1724	1725	3002	154.215
MGG_01053T0	1024	1025	105	9.07758
MGG_05896T0	309	310	6	1.71512
MGG_08097T0	2921	2922	6695	203.037
MGG_00629T0	336	337	12	3.15541
MGG_10613T0	1244	1245	0	0
MGG_18007T0	378	379	12	2.80573
MGG_15895T0	1478	1479	3014.61	180.621
MGG_15390T0	1404	1405	38	2.39669
MGG_18014T0	201	202	0	0
MGG_08855T0	5409	5410	1836	30.0732
MGG_08786T0	1840	1841	30	1.44402
MGG_09235T0	2633	2634	1451	48.8153
MGG_08457T0	3593	3594	25186	620.992
MGG_14198T0	1185	1186	682	50.9571
MGG_09213T0	2910	2911	1028.6	31.3118
MGG_01220T0	2487	2488	595.742	21.2184
MGG_01824T0	4016	4017	1693	37.3473
MGG_00071T0	1309	1310	30	2.02934
MGG_06113T0	1300	1301	120	8.17351
MGG_03715T0	1349	1350	802	52.6436
MGG_02820T0	1016	1017	325	28.3183
MGG_03263T0	2185	2186	501	20.3092
MGG_15220T0	279	280	4	1.26592
MGG_06342T0	3885	3886	1319	30.0778
MGG_09522T0	3647	3648	468	11.3683
MGG_17763T0	171	172	0	0
MGG_12831T0	1840	1841	740	35.6191
MGG_02986T0	5892	5893	343.805	5.16987
MGG_01963T0	1024	1025	469	40.5465
MGG_10020T0	399	400	0	0
MGG_12337T0	1230	1231	404083	29088.2
MGG_10423T0	1815	1816	3085	150.537
MGG_04817T0	2232	2233	397.462	15.7729
MGG_09106T0	483	484	55	10.0698
MGG_16490T0	765	766	572	66.1716
MGG_00814T0	984	985	1209	108.766
MGG_17848T0	1200	1201	494.019	36.4506
MGG_08169T0	2029	2030	516	22.5247
MGG_02284T0	1233	1234	352	25.2774
MGG_08528T0	1760	1761	2	0.100641
MGG_15733T0	264	265	0	0
MGG_13241T0	1172	1173	14	1.05763
MGG_03036T0	1676	1677	197.151	10.4177
MGG_06751T0	1528	1529	5046	292.445
MGG_03124T0	1629	1630	63	3.42498
MGG_07129T0	3465	3466	1260.56	32.2285
MGG_16409T0	1182	1183	1151.1	86.225
MGG_07019T0	2192	2193	473	19.1129
MGG_04144T0	5054	5055	5231	91.6998
MGG_05400T0	906	907	2	0.195401
MGG_08161T0	2660	2661	2304.57	76.7449
MGG_08207T0	3139	3140	432	12.1915
MGG_14928T0	1710	1711	46.115	2.38834
MGG_13866T0	1539	1540	0	0
MGG_17000T0	1735	1736	2001	102.141
MGG_15770T0	799	800	3	0.332304
MGG_10931T0	1021	1022	471	40.839
MGG_06486T0	813	814	203	22.0992
MGG_14639T0	1437	1438	303	18.6719
MGG_02977T0	1809	1810	33	1.61562
MGG_16953T0	669	670	133	17.5906
MGG_15691T0	216	217	2	0.816723
MGG_17754T0	162	163	0	0
MGG_04505T0	2022	2023	627.15	27.4714
MGG_07518T0	3495	3496	3644	92.3659
MGG_00631T0	2994	2995	1948	57.6364
MGG_07048T0	1225	1226	8562	618.856
MGG_03433T0	1594	1595	0	0
MGG_01058T0	2024	2025	2822	123.491
MGG_09751T0	1134	1135	161	12.57
MGG_08493T0	2400	2401	0	0
MGG_17255T0	357	358	7	1.73268
MGG_05028T0	1574	1575	478	26.8938
MGG_16457T0	3267	3268	1385.62	37.5722
MGG_15654T0	1451	1452	324	19.7735
MGG_04554T0	2070	2071	0	0
MGG_14590T0	1472	1473	16	0.962547
MGG_15599T0	2018	2019	402	17.6439
MGG_12022T0	1467	1468	4	0.241456
MGG_12348T0	381	382	10	2.31975
MGG_05504T0	306	307	4	1.15459
MGG_06545T0	3128	3129	164.413	4.65624
MGG_07842T0	1922	1923	73	3.36394
MGG_16113T0	366	367	0	0
MGG_04872T0	3773	3774	2250.77	52.8486
MGG_17987T0	249	250	12	4.25349
MGG_03529T0	2443	2444	2480	89.9197
MGG_01395T0	1023	1024	3	0.259613
MGG_08451T0	333	334	10	2.65313
MGG_17989T0	1158	1159	2307	176.388
MGG_08532T0	411	412	0	0
MGG_13538T0	1665	1666	12	0.638279
MGG_06105T0	1167	1168	530.512	40.2491
MGG_08278T0	1920	1921	897	41.378
MGG_12805T0	2588	2589	3228.95	110.518
MGG_05552T0	1072	1073	368	30.3915
MGG_11895T0	3858	3859	1267	29.0942
MGG_17567T0	189	190	0	0
MGG_17940T0	327	328	41	11.0768
MGG_17449T0	3789	3790	2840.56	66.4155
MGG_15114T0	2149	2150	0	0
MGG_08174T0	1420	1421	359	22.3875
MGG_09645T0	6381	6382	0	0
MGG_13085T0	363	364	0	0
MGG_10716T0	1162	1163	160.702	12.2446
MGG_07713T0	819	820	22	2.37746
MGG_15409T0	835	836	0	0
MGG_04551T0	1287	1288	2151	147.989
MGG_04199T0	2996	2997	1260.61	37.2733
MGG_16152T0	396	397	26	5.80347
MGG_03587T0	2042	2043	1758	76.2527
MGG_08198T0	3996	3997	2568	56.9332
MGG_18004T0	852	853	3	0.311657
MGG_04048T0	1589	1590	16	0.891718
MGG_02637T0	1228	1229	383	27.6154
MGG_09913T0	1867	1868	1981	93.975
MGG_16079T0	186	187	0	0
MGG_01435T0	3115	3116	26	0.739402
MGG_16290T0	270	271	0	0
MGG_09628T0	900	901	0	0
MGG_06871T0	2230	2231	1253.91	49.8046
MGG_08185T0	2655	2656	258	8.60788
MGG_16837T0	156	157	4	2.25769
MGG_10956T0	1139	1140	4	0.310928
MGG_17650T0	165	166	0	0
MGG_00448T0	2304	2305	383	14.7242
MGG_01728T0	1896	1897	1306	61.0071
MGG_18105T0	372	373	0	0
MGG_01414T0	4528	4529	466	9.11776
MGG_11758T0	6947	6948	509	6.49176
MGG_09956T0	3458	3459	2467	63.2009
MGG_14293T0	1459	1460	897.619	54.4808
MGG_12321T0	4125	4126	509	10.9318
MGG_16148T0	1237	1238	184	13.1705
MGG_02774T0	2493	2494	5024	178.508
MGG_07580T0	1761	1762	6	0.301752
MGG_08592T0	582	583	446	67.7908
MGG_03867T0	996	997	23	2.04427
MGG_05664T0	4886	4887	2789	50.5721
MGG_07846T0	1543	1544	0	0
MGG_02949T0	3782	3783	2134	49.9876
MGG_05133T0	3320	3321	2157	57.5554
MGG_10939T0	453	454	0	0
MGG_04617T0	5721	5722	2782	43.0838
MGG_00254T0	1609	1610	10285	566.087
MGG_07200T0	3359	3360	21499	567.001
MGG_07958T0	1458	1459	2	0.121473
MGG_08236T0	7851	7852	11	0.124142
MGG_05330T0	407	408	92.5407	20.0991
MGG_15754T0	225	226	0	0
MGG_15537T0	3875	3876	2019	46.1591
MGG_14326T0	800	801	9	0.995668
MGG_01796T0	1167	1168	44	3.33822
MGG_09696T0	4254	4255	1418.34	29.5382
MGG_16672T0	243	244	0	0
MGG_04633T0	3555	3556	0	0
MGG_06696T0	8818	8819	2233.73	22.4448
MGG_10478T0	528	529	0	0
MGG_00635T0	3636	3637	2870	69.9267
MGG_00491T0	1477	1478	798	47.8446
MGG_08128T0	2992	2993	785	23.2417
MGG_04467T0	1484	1485	17412.8	1039.07
MGG_03197T0	1953	1954	1529	69.3406
MGG_00630T0	3839	3840	320	7.38454
MGG_01725T0	1783	1784	1164	57.818
MGG_04738T0	1213	1214	73	5.32855
MGG_08492T0	1551	1552	0	0
MGG_06847T0	1955	1956	1425	64.5581
MGG_16140T0	198	199	0	0
MGG_14854T0	732	733	892	107.836
MGG_14598T0	2160	2161	1616	66.2661
MGG_10558T0	2479	2480	0	0
MGG_00789T0	963	964	7258	667.182
MGG_00846T0	1380	1381	140	8.98336
MGG_01099T0	1327	1328	709	47.31
MGG_00119T0	1077	1078	7887	648.332
MGG_06901T0	2155	2156	1093	44.9238
MGG_16938T0	594	595	0	0
MGG_06865T0	450	451	5104	1002.86
MGG_14422T0	225	226	0	0
MGG_04983T0	1192	1193	5	0.371393
MGG_04594T0	1554	1555	140	7.97815
MGG_03646T0	3409	3410	4535	117.849
MGG_16223T0	940	941	312	29.3812
MGG_10244T0	647	648	0	0
MGG_03025T0	900	901	985	96.876
MGG_12275T0	1945	1946	31517	1435.18
MGG_05158T0	1842	1843	94	4.51967
MGG_02941T0	2696	2697	1520	49.9422
MGG_15849T0	246	247	0	0
MGG_16342T0	327	328	75	20.2625
MGG_16367T0	180	181	0	0
MGG_01892T0	2198	2199	132.719	5.34825
MGG_00721T0	1212	1213	5940	433.941
MGG_01002T0	1281	1282	259	17.9026
MGG_04094T0	849	850	8	0.834018
MGG_06124T0	6483	6484	742	10.1406
MGG_06918T0	1544	1545	3086	176.999
MGG_03397T0	1684	1685	1649	86.7212
MGG_13933T0	1173	1174	17.9915	1.35801
MGG_05929T0	2667	2668	209	6.94169
MGG_16965T0	1492	1493	24	1.42448
MGG_15614T0	345	346	0	0
MGG_15699T0	329	330	8	2.14823
MGG_17502T0	573	574	1.07546	0.16603
MGG_16173T0	615	616	0	0
MGG_00679T0	1971	1972	1072.52	48.195
MGG_07238T0	2115	2116	205.086	8.58866
MGG_12501T0	1469	1470	10	0.602819
MGG_10523T0	2792	2793	759	24.0811
MGG_09461T0	2996	2997	1281.7	37.8969
MGG_05060T0	2879	2880	1176	36.1842
MGG_05824T0	1594	1595	63	3.50013
MGG_01614T0	2370	2371	656	24.5175
MGG_16131T0	1877	1878	68	3.20862
MGG_05210T0	1233	1234	1629	116.98
MGG_10446T0	1857	1858	390	18.6005
MGG_13509T0	813	814	196	21.3371
MGG_01636T0	3654	3655	2171	52.6353
MGG_14995T0	1353	1354	153	10.0133
MGG_00317T0	1637	1638	1012	54.7484
MGG_03878T0	3235	3236	154.106	4.22004
